Ex_mean Ex_std Ey_mean Ey_std lossx_mean lossx_std lossy_mean lossy_std
0.56331589 0.00589974 0.55027076 0.00878050 0.07423186 0.00103551 0.08142138 0.00102611
0.56432568 0.00753017 0.54477138 0.00592243 0.08208665 0.00088144 0.08249257 0.00120575
0.57141504 0.00819549 0.53899536 0.00689412 0.08180709 0.00100794 0.07822637 0.00096881
0.57277641 0.00757803 0.54676914 0.01227528 0.08157560 0.00114176 0.08048274 0.00091093
0.56889583 0.00539086 0.54519684 0.00732870 0.07974110 0.00089186 0.08462561 0.00109532
0.56415302 0.00796189 0.56087218 0.00949964 0.07840616 0.00117005 0.07888893 0.00081461
0.57570212 0.00696923 0.53731447 0.00957161 0.07825207 0.00093993 0.08204532 0.00081819
0.56617641 0.00823987 0.54779794 0.00825437 0.08040477 0.00081421 0.08080231 0.00094794
0.57181577 0.00823393 0.54357119 0.00836596 0.07939759 0.00086930 0.08052850 0.00100853
0.56685282 0.00682479 0.55226863 0.00814720 0.07944709 0.00094317 0.07669375 0.00109755
0.56399849 0.01105864 0.53882932 0.01004020 0.08258881 0.00093091 0.07976088 0.00120516
0.57182974 0.00857314 0.54455957 0.00922578 0.08046479 0.00075051 0.08164463 0.00111559
0.57323756 0.00982710 0.55052448 0.00703855 0.07939358 0.00099927 0.08013071 0.00099328
0.56079621 0.01113313 0.56230873 0.00945195 0.07883087 0.00077434 0.08356897 0.00115444
0.56071342 0.00689771 0.55151853 0.00559940 0.08330608 0.00094512 0.08395631 0.00079901
0.56666590 0.00689688 0.54454351 0.00708159 0.08069088 0.00101014 0.08063576 0.00096857
0.57481639 0.00778249 0.54728618 0.00818992 0.07754379 0.00093441 0.07876163 0.00076853
0.56849425 0.00737718 0.55295603 0.00859403 0.08220917 0.00115241 0.07817678 0.00084294
0.56905680 0.01051662 0.54219798 0.00709965 0.08246697 0.00089903 0.08165586 0.00103187
0.57023694 0.00767634 0.55121597 0.00816417 0.07794602 0.00116580 0.07850346 0.00086878
0.56766668 0.00774464 0.55092208 0.00692745 0.08019227 0.00105979 0.08156593 0.00138940
0.56233982 0.00670689 0.55288021 0.00904411 0.08035790 0.00089531 0.07678874 0.00064250
0.56116922 0.00793185 0.54457065 0.00788756 0.07654146 0.00092505 0.08269941 0.00110486
0.56203094 0.00838359 0.53912126 0.00938853 0.08148121 0.00110043 0.08335972 0.00123776
0.56062129 0.00536000 0.54490041 0.00876984 0.08011829 0.00116264 0.07871252 0.00102752
0.55345281 0.00888140 0.54598029 0.00759293 0.07833962 0.00077952 0.08024557 0.00090274
0.57680018 0.00707928 0.54839608 0.00842036 0.07823432 0.00098525 0.08295226 0.00098055
0.55123693 0.01124171 0.55134234 0.00749704 0.08144994 0.00112091 0.07672468 0.00093019
0.56772078 0.00786495 0.54938941 0.00745641 0.07906064 0.00119150 0.08427243 0.00144461
0.58267997 0.00717983 0.55137813 0.00782968 0.07744822 0.00085592 0.07826506 0.00090026
0.56979823 0.00552766 0.54970363 0.00774648 0.08016133 0.00091157 0.08002453 0.00091683
0.57312397 0.00670771 0.55792290 0.00982354 0.07093628 0.00084456 0.08230639 0.00102263
0.57672174 0.00729682 0.54838674 0.00770483 0.08013754 0.00079970 0.08047699 0.00123454
0.57216653 0.00932028 0.55170822 0.00772165 0.07630653 0.00109160 0.07830053 0.00108586
0.58193878 0.00889009 0.54220458 0.00509714 0.07931754 0.00130365 0.08418725 0.00123503
0.56553740 0.00925627 0.54774413 0.01020749 0.07957426 0.00099356 0.08417540 0.00136658
0.57313915 0.00688202 0.55039933 0.00913989 0.08053246 0.00096570 0.08250668 0.00081986
0.59212985 0.00661151 0.55182835 0.00714107 0.07755384 0.00094428 0.08054072 0.00111212
0.58660319 0.00958029 0.54295178 0.00749306 0.08082531 0.00088279 0.08233639 0.00083087
0.57447457 0.00741882 0.55089951 0.00619600 0.07609319 0.00090961 0.08167835 0.00087225
0.58426392 0.00796876 0.54701497 0.00827286 0.07907990 0.00104707 0.07879825 0.00121016
0.57529965 0.00869619 0.54636681 0.00965784 0.08045739 0.00076905 0.07918807 0.00097351
0.56349520 0.00667923 0.54237481 0.00790420 0.07707492 0.00063998 0.08095903 0.00076643
0.56328248 0.00933792 0.55857138 0.00863578 0.07758218 0.00096028 0.08223358 0.00076340
0.57970581 0.00979977 0.55167658 0.00763743 0.07597111 0.00096678 0.07906006 0.00093385
0.58157741 0.00758077 0.54476539 0.00660714 0.07892974 0.00093469 0.08094696 0.00115166
0.58354551 0.00745048 0.56315614 0.00700953 0.07707153 0.00087866 0.08333328 0.00088065
0.57934028 0.00669306 0.53809196 0.00665199 0.07669419 0.00112922 0.07782131 0.00116407
0.56043402 0.00761023 0.56022925 0.00934394 0.08052665 0.00094964 0.08232019 0.00108944
0.56573539 0.00705840 0.56073362 0.00892317 0.08266728 0.00104222 0.07695527 0.00129630
0.55725406 0.00615870 0.55813217 0.00686087 0.08029976 0.00063569 0.08022172 0.00088119
0.55790383 0.00832124 0.55837390 0.00644812 0.07573508 0.00106975 0.07883703 0.00152924
0.56246298 0.00610555 0.56357515 0.00713934 0.07760724 0.00135996 0.07905316 0.00088281
0.55856072 0.00920636 0.55643070 0.00841797 0.07837445 0.00069082 0.08212702 0.00096036
0.56576407 0.00730758 0.55830184 0.00808934 0.07878054 0.00145651 0.07901764 0.00117656
0.57456848 0.00883496 0.56141404 0.00980365 0.07605202 0.00080712 0.07640527 0.00094942
0.56721723 0.00998666 0.55520337 0.00847976 0.08127817 0.00112963 0.08217239 0.00108616
0.57184869 0.01039769 0.56216244 0.00852052 0.08097471 0.00068435 0.07806685 0.00076181
0.55834576 0.00840205 0.55326855 0.00762933 0.07874706 0.00083689 0.07906582 0.00111368
0.57330549 0.00687219 0.56607050 0.00832637 0.07965465 0.00084745 0.08032613 0.00117621
0.56502787 0.00842902 0.55332953 0.00695353 0.08015410 0.00111835 0.08249870 0.00106043
0.56927436 0.00911199 0.56125001 0.00712332 0.07990589 0.00075181 0.08049937 0.00082939
0.56273483 0.00923526 0.55953305 0.00562922 0.08279405 0.00092278 0.07774514 0.00097864
0.56124791 0.00613788 0.56071332 0.01003547 0.08135714 0.00100978 0.07935488 0.00111514
0.56805060 0.00730458 0.55364683 0.00817335 0.07840208 0.00093015 0.08149112 0.00124046
0.56863766 0.00683297 0.56096161 0.00852817 0.07939895 0.00093959 0.07907356 0.00081832
0.56268792 0.01046141 0.56304841 0.00889850 0.07675621 0.00076758 0.07872575 0.00088795
0.57461662 0.01128520 0.56137583 0.00755702 0.08197203 0.00109560 0.07813273 0.00088135
0.57155259 0.00983851 0.55655408 0.01023642 0.08004763 0.00068947 0.07715779 0.00098740
0.58215642 0.00775003 0.54852920 0.00745652 0.07926259 0.00075255 0.08062190 0.00083983
0.57417760 0.00824250 0.55652509 0.00651171 0.08242222 0.00104369 0.07858890 0.00117318
0.56306487 0.00812999 0.55436667 0.00680957 0.08101370 0.00099404 0.08560822 0.00093495
0.56908843 0.01088573 0.55824348 0.00702214 0.07939772 0.00097149 0.08130447 0.00093546
0.58357878 0.00724536 0.55988146 0.00812797 0.07733786 0.00077877 0.07860185 0.00095240
0.58465325 0.00875593 0.55075478 0.00820390 0.08023936 0.00103727 0.07829890 0.00105215
0.57759119 0.00664124 0.55548271 0.00868663 0.08135498 0.00113189 0.08088912 0.00090835
0.56469066 0.00858237 0.55740992 0.00713141 0.08330253 0.00105654 0.08134618 0.00093291
0.56570250 0.00831016 0.55934417 0.00917677 0.08261316 0.00108551 0.08105098 0.00121663
0.56497314 0.00781921 0.55046666 0.00906815 0.07607953 0.00107341 0.08299357 0.00106454
0.57945769 0.00678448 0.55193062 0.00799079 0.08100637 0.00088266 0.08296412 0.00098581
0.57347623 0.00887635 0.56110042 0.00980887 0.07799788 0.00097055 0.07814687 0.00112961
0.56213500 0.00647605 0.55520214 0.01005816 0.07667655 0.00110239 0.08563910 0.00108957
0.57178002 0.00793208 0.56476925 0.01126825 0.07986928 0.00111413 0.08089023 0.00094454
0.57142137 0.00770550 0.55739055 0.00767968 0.07768050 0.00112423 0.08405437 0.00074768
0.58510983 0.01082291 0.55354395 0.00853515 0.08042180 0.00092942 0.08013568 0.00124091
0.56582072 0.00585899 0.55966503 0.00675148 0.07924002 0.00079095 0.08052802 0.00077453
0.58275709 0.01014435 0.55796409 0.00789756 0.08074058 0.00119919 0.07786439 0.00101321
0.57139134 0.00715416 0.56654129 0.00752394 0.07912574 0.00118723 0.08074975 0.00098845
0.59920477 0.00630778 0.54420809 0.01013045 0.08029079 0.00095452 0.08342431 0.00066115
0.56716373 0.00740727 0.56514841 0.00633233 0.08117927 0.00123144 0.08157928 0.00087680
0.59560333 0.01060092 0.54588832 0.00779304 0.08248788 0.00101852 0.08145840 0.00075294
0.58930040 0.01076223 0.55288843 0.00708548 0.07774924 0.00071127 0.08135231 0.00100315
0.59009686 0.01065102 0.54755501 0.00800294 0.08170174 0.00077944 0.08089125 0.00092904
0.59257614 0.00809676 0.55039955 0.01005560 0.07912393 0.00081201 0.08017252 0.00105195
0.57050979 0.00964962 0.56562996 0.00947243 0.08051674 0.00095038 0.07942454 0.00081858
0.59434192 0.00832983 0.54831495 0.00797444 0.07995837 0.00102683 0.07699353 0.00105850
0.56945219 0.00865992 0.56472723 0.00979271 0.07989372 0.00096052 0.08064638 0.00088883
0.57197346 0.00683535 0.55890589 0.00642949 0.07452998 0.00081178 0.08067786 0.00096019
0.58515179 0.01225918 0.56262982 0.00875967 0.08041487 0.00110765 0.07787948 0.00083881
0.58124249 0.00566727 0.55007623 0.00921416 0.07986598 0.00116750 0.08102001 0.00089544
0.57614033 0.00843082 0.55590001 0.00871439 0.07809913 0.00100385 0.08196908 0.00089188
0.58896064 0.00808727 0.55698686 0.00861280 0.07936206 0.00079389 0.08060830 0.00076302
0.58536357 0.00808749 0.55270825 0.00694251 0.07898685 0.00093118 0.08156186 0.00111053
0.57100642 0.00858815 0.55178503 0.00791842 0.08100367 0.00106079 0.07893240 0.00078434
0.58670387 0.00748600 0.55588396 0.00930869 0.07849579 0.00094197 0.08023176 0.00119363
0.60347621 0.01067569 0.56436863 0.00662995 0.07869659 0.00091060 0.08089526 0.00098139
0.60189783 0.00877526 0.55994247 0.00723292 0.07981485 0.00125861 0.07935978 0.00102824
0.57868876 0.00826195 0.55703455 0.00594084 0.07834908 0.00115304 0.08019240 0.00084311
0.56885260 0.00970266 0.55231179 0.00586845 0.07831289 0.00084033 0.08106344 0.00097661
0.59692678 0.00709434 0.54879859 0.01066295 0.07771411 0.00121252 0.08239807 0.00090210
0.60321544 0.00908115 0.56479000 0.00666153 0.08018278 0.00073314 0.07857241 0.00078383
0.60214094 0.00769254 0.55633177 0.00731669 0.07964085 0.00080429 0.07956536 0.00086133
0.58664878 0.00720639 0.55533863 0.00674804 0.07559291 0.00069222 0.08520005 0.00107331
0.58080562 0.00810198 0.55420677 0.00715846 0.08039761 0.00110724 0.07740188 0.00098077
0.58469367 0.00760702 0.55746323 0.00789522 0.07968095 0.00107929 0.08453804 0.00114913
0.59738973 0.01035289 0.55117554 0.00608706 0.07966940 0.00077543 0.08200856 0.00106642
0.59703068 0.00882704 0.55036509 0.00889112 0.08027189 0.00089400 0.08268253 0.00126420
0.58275849 0.00702349 0.55631100 0.00805651 0.07631266 0.00069242 0.08295203 0.00094399
0.57135064 0.00949674 0.55353487 0.00987282 0.07779747 0.00099527 0.08074707 0.00092666
0.58968546 0.00782750 0.55689497 0.00649688 0.07842389 0.00088134 0.07926081 0.00104483
0.58872812 0.00914067 0.55439918 0.00728754 0.07961198 0.00097347 0.08439515 0.00100380
0.58043399 0.00765200 0.55823506 0.00870524 0.08160374 0.00098164 0.08082980 0.00112334
0.60734314 0.00800421 0.55381785 0.00891558 0.07972205 0.00093409 0.08079778 0.00108061
0.58589573 0.00651356 0.54358647 0.00718010 0.07878999 0.00102408 0.08131901 0.00092166
0.58726097 0.00910509 0.55751509 0.01174000 0.07947329 0.00074764 0.08230664 0.00067360
0.59323708 0.00977605 0.54985462 0.00828994 0.08311995 0.00074752 0.08041177 0.00077229
0.58068229 0.00659930 0.55833108 0.00958174 0.08085008 0.00082925 0.08080888 0.00089209
0.58355651 0.00976368 0.55876436 0.00773105 0.07780079 0.00078106 0.07732309 0.00108892
0.60098147 0.00842075 0.55595165 0.01000170 0.07835388 0.00079108 0.07773737 0.00098419
0.60639073 0.01030728 0.55821927 0.00775165 0.07918955 0.00096374 0.08121679 0.00084694
0.60231505 0.00649957 0.56065986 0.00775726 0.07776656 0.00081610 0.08172067 0.00093419
0.59702000 0.00895919 0.56803314 0.00923833 0.07903434 0.00075925 0.08490610 0.00114960
0.59072645 0.00716457 0.55512125 0.00771407 0.07677761 0.00083926 0.08155256 0.00107831
0.58553169 0.00668842 0.56532070 0.01003881 0.07763112 0.00120383 0.08293050 0.00089985
0.62497466 0.00850186 0.56785061 0.00831112 0.07722558 0.00106049 0.08061415 0.00111199
0.59174213 0.00780417 0.56060105 0.00716354 0.07935334 0.00106798 0.08190588 0.00075919
0.61539265 0.00789407 0.55929078 0.00680644 0.08009165 0.00064314 0.08353573 0.00095119
0.61461180 0.01071537 0.55013556 0.00949443 0.07932970 0.00087505 0.08171766 0.00099685
0.60157487 0.00924981 0.55136307 0.00849079 0.07926433 0.00095267 0.08120470 0.00125701
0.60374184 0.01163667 0.55740248 0.00791156 0.08059321 0.00073229 0.08165160 0.00117513
0.60022651 0.01240238 0.56335015 0.00768777 0.07981393 0.00068195 0.08115325 0.00106829
0.61462723 0.00933850 0.55634380 0.00738732 0.07817494 0.00101436 0.08307686 0.00102132
0.59117666 0.00771464 0.55334027 0.00690249 0.07970941 0.00085013 0.08342510 0.00100759
0.58939302 0.01097789 0.55260092 0.00655330 0.07991762 0.00107539 0.07936083 0.00092393
0.59013593 0.00705380 0.55862234 0.00658579 0.07876718 0.00088566 0.08171665 0.00061469
0.57279590 0.00864906 0.54924758 0.00864246 0.07905996 0.00081794 0.08241900 0.00082339
0.56791303 0.00810324 0.56385080 0.00676417 0.07990945 0.00086803 0.08011479 0.00098299
0.57225111 0.00967524 0.57196247 0.00963840 0.07803864 0.00124103 0.08091262 0.00093096
0.56395159 0.00851018 0.57045060 0.00736579 0.08204742 0.00101599 0.08127598 0.00074400
0.58341572 0.00637640 0.56718218 0.00887812 0.07972892 0.00104371 0.08070735 0.00091809
0.57556651 0.00875805 0.56933347 0.00686953 0.08080838 0.00080121 0.08113700 0.00082349
0.57581303 0.00945222 0.56658334 0.00923448 0.07675976 0.00095797 0.08090429 0.00086782
0.57140313 0.00812753 0.56986064 0.01084060 0.07983781 0.00105608 0.08124944 0.00097639
0.57693068 0.00751537 0.57488089 0.00793948 0.07964657 0.00106225 0.07955207 0.00089823
0.58929622 0.00923263 0.55935927 0.00591819 0.07992937 0.00094539 0.07943755 0.00093458
0.58146821 0.00930424 0.56576161 0.00838316 0.08142613 0.00064560 0.07960356 0.00086135
0.57511741 0.00689906 0.56378755 0.00822644 0.08083444 0.00085309 0.08269867 0.00081545
0.58317466 0.00920362 0.56004493 0.00663257 0.07923367 0.00098163 0.08163762 0.00090879
0.56963604 0.00605729 0.56422162 0.00917486 0.07956035 0.00069589 0.08037172 0.00086995
0.56823077 0.00952650 0.56376816 0.00631917 0.08007634 0.00077053 0.08055269 0.00092048
0.57264282 0.00784379 0.57306270 0.00616510 0.07979022 0.00103521 0.07907928 0.00071248
0.58134003 0.00679818 0.55952963 0.00802373 0.08214231 0.00068172 0.07871443 0.00091963
0.58079255 0.00761635 0.57069929 0.01050672 0.08425443 0.00115180 0.08247044 0.00112026
0.57080989 0.00937633 0.56878959 0.00791519 0.07825784 0.00088204 0.08128806 0.00105461
0.59745449 0.01083283 0.56380968 0.00748760 0.08114922 0.00093676 0.08047846 0.00090781
0.57565831 0.00980668 0.56536386 0.00661594 0.07850362 0.00073488 0.07967469 0.00095934
0.57442934 0.00750563 0.55994679 0.00786046 0.07910532 0.00071956 0.08031425 0.00077120
0.58077977 0.00888516 0.57166485 0.00883977 0.08106425 0.00129105 0.08131545 0.00089291
0.57558695 0.00829814 0.56200335 0.01055859 0.08179232 0.00106720 0.07794090 0.00101281
0.57510336 0.01056053 0.56414865 0.00867661 0.07957777 0.00091794 0.08145143 0.00106635
0.59829086 0.00763368 0.56925164 0.01104304 0.08062087 0.00094809 0.07861115 0.00093185
0.59491619 0.01074330 0.55828971 0.00577945 0.07628633 0.00086696 0.08150752 0.00107554
0.57712236 0.00818103 0.56662351 0.00734000 0.07653350 0.00071262 0.07948372 0.00081397
0.57800108 0.00813718 0.56730290 0.00929594 0.07909579 0.00093393 0.07798341 0.00076303
0.59188372 0.00690051 0.56813414 0.00846683 0.08346244 0.00092890 0.07763056 0.00081232
0.58523495 0.00894154 0.56460619 0.00874970 0.07932530 0.00095145 0.08015858 0.00101836
0.58747596 0.00773803 0.55785705 0.00648321 0.07574017 0.00106290 0.08008272 0.00093294
0.59575230 0.00825889 0.55608980 0.00918456 0.07941768 0.00093664 0.08049701 0.00091068
0.57454958 0.00960135 0.57422136 0.01006748 0.08091601 0.00104445 0.08149190 0.00086789
0.59641158 0.00770527 0.56139703 0.00558541 0.07861753 0.00085404 0.08039642 0.00088847
0.59519367 0.00844587 0.56958524 0.00769545 0.08052759 0.00103658 0.07964019 0.00064748
0.61494829 0.00936133 0.56024956 0.00738187 0.07709125 0.00095171 0.08116550 0.00124324
0.58990335 0.00965730 0.56224869 0.00821252 0.07886148 0.00082223 0.07640707 0.00080754
0.59966441 0.00979265 0.57207768 0.00954735 0.07593586 0.00083399 0.08107611 0.00111267
0.58689888 0.01201276 0.56202828 0.00774311 0.08060186 0.00093120 0.08214951 0.00095946
0.58956221 0.00724626 0.56531179 0.01185061 0.08473458 0.00096833 0.08016333 0.00084476
0.58898004 0.01013932 0.54615432 0.00513243 0.08065275 0.00087665 0.08192515 0.00087815
0.59619402 0.00695257 0.56200862 0.00906671 0.08033251 0.00077935 0.08136140 0.00110588
0.59966417 0.00932219 0.55989332 0.00719567 0.07848378 0.00049861 0.08209865 0.00102906
0.60768215 0.01083196 0.57157613 0.00745096 0.07516756 0.00095875 0.07938017 0.00112003
0.59436994 0.00692325 0.56582594 0.00684883 0.07876575 0.00079978 0.08137821 0.00092227
0.60393630 0.00701220 0.56086330 0.00709910 0.08116076 0.00089620 0.08261222 0.00089944
0.59773355 0.00801958 0.56848632 0.00999731 0.07868032 0.00105087 0.08203688 0.00103998
0.59354515 0.00683950 0.56765582 0.00827700 0.08049185 0.00090277 0.07844260 0.00105620
0.60093483 0.00818533 0.56193520 0.00826955 0.08124652 0.00085274 0.07848020 0.00097974
0.58872072 0.00892806 0.56235276 0.00818645 0.08365754 0.00136064 0.08085201 0.00091167
0.59983332 0.01021553 0.56809847 0.00729283 0.08082913 0.00081683 0.07980661 0.00120927
0.60847287 0.00958615 0.56015950 0.00964329 0.07694983 0.00101187 0.08379668 0.00085044
0.59992787 0.00883503 0.56646601 0.00834589 0.08035379 0.00085601 0.08241409 0.00073172
0.60233478 0.00751650 0.56091128 0.00586912 0.07977484 0.00118409 0.07945866 0.00088762
0.58990506 0.00862236 0.56788380 0.00796596 0.07854764 0.00108337 0.08275921 0.00107668
0.60401483 0.00647080 0.56512544 0.01102833 0.07806894 0.00094751 0.08160467 0.00101007
0.58836498 0.00869290 0.56613134 0.00792297 0.07720625 0.00092033 0.08231198 0.00112159
0.62563240 0.00946854 0.57128839 0.00776358 0.07577874 0.00089372 0.08099653 0.00097669
0.59486271 0.00760788 0.55907768 0.00790202 0.07949073 0.00091193 0.08288285 0.00100411
0.63524951 0.00823052 0.56636649 0.00814078 0.07732010 0.00111617 0.08451333 0.00078260
0.62119969 0.00839744 0.56997217 0.00882941 0.07732921 0.00100908 0.08046913 0.00129345
0.61090819 0.00719475 0.57186816 0.01006033 0.07877578 0.00087525 0.08262058 0.00096277
0.63076213 0.01186844 0.55958156 0.00901740 0.07843127 0.00099207 0.07913433 0.00095903
0.61933832 0.00821175 0.55383712 0.00864694 0.08477005 0.00105514 0.08272355 0.00100566
0.62255260 0.00911713 0.56034417 0.00565934 0.07720647 0.00079173 0.08278718 0.00106816
0.61765658 0.00922692 0.56441610 0.01197647 0.07795369 0.00072717 0.08081369 0.00095298
0.61389172 0.01030190 0.56207187 0.00797145 0.07797518 0.00096518 0.07914675 0.00130816
0.60878168 0.00928820 0.57338642 0.00835290 0.07461674 0.00065517 0.08252849 0.00090000
0.63806447 0.00926115 0.56556267 0.01033284 0.07942823 0.00097969 0.08068364 0.00119580
0.62741006 0.00802406 0.56976168 0.00845465 0.07628269 0.00120591 0.08388196 0.00083596
0.61420694 0.00841097 0.57443517 0.00813977 0.07791127 0.00110013 0.08278867 0.00118286
0.62540392 0.00808177 0.55452598 0.00641700 0.07872204 0.00098460 0.08191192 0.00118128
0.61696161 0.00827998 0.56741347 0.00643602 0.07629109 0.00110296 0.07833393 0.00103376
0.62555220 0.00811470 0.56577895 0.00634898 0.08111318 0.00095080 0.08154202 0.00128788
0.63028143 0.00748543 0.57176398 0.00934749 0.07558153 0.00087146 0.08108824 0.00122039
0.62213320 0.00978457 0.56205446 0.00650408 0.07857993 0.00055038 0.08263288 0.00090907
0.62391107 0.00977830 0.57119285 0.00843652 0.07341959 0.00112649 0.08288449 0.00104350
0.61968252 0.00828412 0.57418806 0.00669949 0.07798147 0.00072766 0.08081246 0.00091060
0.62124244 0.00825517 0.57433199 0.00675024 0.07666712 0.00068875 0.08241973 0.00103066
