vxy_mean vxy_std vyx_mean vyx_std e1max_mean e1max_std
0.32650000 0.02600000 0.31650000 0.03480000 6.19290000 0.00420000
0.27680000 0.02650000 0.34600000 0.03490000 5.96160000 0.00500000
0.27320000 0.02570000 0.32250000 0.03610000 6.12330000 0.00490000
0.28250000 0.02690000 0.32790000 0.03250000 5.66780000 0.00400000
0.25520000 0.02170000 0.33130000 0.04060000 5.46770000 0.00630000
0.27580000 0.02260000 0.31860000 0.03390000 6.50680000 0.00430000
0.26660000 0.02330000 0.33680000 0.03490000 4.81530000 0.00370000
0.33400000 0.02360000 0.30450000 0.03250000 4.89620000 0.00440000
0.29570000 0.02870000 0.31900000 0.03490000 5.86470000 0.00340000
0.25890000 0.02500000 0.32440000 0.03620000 5.03210000 0.00360000
0.28010000 0.02670000 0.32230000 0.03870000 5.46540000 0.00520000
0.25350000 0.02320000 0.32710000 0.03430000 5.36990000 0.00410000
0.24810000 0.02790000 0.31900000 0.03920000 4.73010000 0.00440000
0.24180000 0.02490000 0.31040000 0.03420000 5.15990000 0.00480000
0.24760000 0.02620000 0.32800000 0.03570000 5.37670000 0.00490000
0.22710000 0.02570000 0.33230000 0.03550000 4.98680000 0.00390000
0.32830000 0.02260000 0.30110000 0.03920000 4.64830000 0.00410000
0.24150000 0.02260000 0.31370000 0.03440000 4.93140000 0.00390000
0.24450000 0.03000000 0.31400000 0.03450000 4.97510000 0.00410000
0.39870000 0.02380000 0.33130000 0.03480000 3.45770000 0.00390000
0.39860000 0.02310000 0.33650000 0.03490000 3.53480000 0.00370000
0.40110000 0.02680000 0.35230000 0.03350000 3.73660000 0.00410000
0.38920000 0.02360000 0.36040000 0.03370000 4.03880000 0.00440000
0.37680000 0.02630000 0.34230000 0.03750000 3.57110000 0.00430000
0.38830000 0.02530000 0.32840000 0.03270000 4.10260000 0.00350000
0.39620000 0.02410000 0.34680000 0.03610000 3.80800000 0.00550000
0.37080000 0.02780000 0.34740000 0.03520000 3.82800000 0.00430000
0.37520000 0.02580000 0.32530000 0.03200000 4.13530000 0.00390000
0.38140000 0.02650000 0.34120000 0.03820000 4.58900000 0.00380000
0.40170000 0.02640000 0.37780000 0.03170000 4.18460000 0.00470000
0.38790000 0.02510000 0.35780000 0.03230000 3.77050000 0.00480000
0.36850000 0.02740000 0.33100000 0.03720000 4.04300000 0.00560000
0.37330000 0.02980000 0.33170000 0.03650000 4.03590000 0.00370000
0.39180000 0.02610000 0.38880000 0.03600000 4.18400000 0.00480000
0.38340000 0.02620000 0.36690000 0.03410000 3.77130000 0.00380000
0.40470000 0.02230000 0.37860000 0.03610000 4.06280000 0.00410000
0.37420000 0.02800000 0.32520000 0.03550000 4.98580000 0.00440000
0.37630000 0.02750000 0.38070000 0.03470000 4.70150000 0.00410000
0.35010000 0.02700000 0.35360000 0.03290000 4.56700000 0.00460000
0.36450000 0.02450000 0.32570000 0.03800000 4.59150000 0.00510000
0.37420000 0.02470000 0.35140000 0.03780000 4.59440000 0.00360000
0.39830000 0.02320000 0.37780000 0.03550000 5.04260000 0.00710000
0.35210000 0.03050000 0.34050000 0.03620000 4.96200000 0.00580000
0.36380000 0.02470000 0.35090000 0.03480000 5.02650000 0.00420000
0.35460000 0.02490000 0.33860000 0.03570000 4.59430000 0.00480000
0.33350000 0.02500000 0.36160000 0.03430000 4.79380000 0.00410000
0.35760000 0.02440000 0.33640000 0.03440000 5.66090000 0.00420000
0.35770000 0.02470000 0.35590000 0.03490000 5.26610000 0.00490000
0.34730000 0.02410000 0.32250000 0.03330000 5.19140000 0.00630000
0.36730000 0.02300000 0.34970000 0.03700000 5.59950000 0.00500000
0.36370000 0.02370000 0.37790000 0.03380000 5.56920000 0.00440000
0.33660000 0.02460000 0.34230000 0.03610000 5.26820000 0.00580000
0.36300000 0.02380000 0.34780000 0.03640000 5.18580000 0.00420000
0.33950000 0.02410000 0.34510000 0.03250000 4.72360000 0.00440000
0.33750000 0.02440000 0.37120000 0.03410000 5.23690000 0.00420000
0.34220000 0.02670000 0.33460000 0.03110000 5.28170000 0.00460000
0.34120000 0.02630000 0.38210000 0.03270000 5.35560000 0.00540000
0.34340000 0.02690000 0.32320000 0.03830000 6.10380000 0.00540000
0.35280000 0.02500000 0.35870000 0.03280000 5.48280000 0.00400000
0.34610000 0.02840000 0.39030000 0.03420000 6.42530000 0.00530000
0.33170000 0.02580000 0.33840000 0.03690000 5.41070000 0.00300000
0.35420000 0.02440000 0.33950000 0.03400000 5.36360000 0.00390000
0.33160000 0.02480000 0.32560000 0.03730000 5.95920000 0.00430000
0.34500000 0.02490000 0.37370000 0.03380000 4.92090000 0.00360000
0.34870000 0.02530000 0.38210000 0.03340000 6.53430000 0.00450000
0.35610000 0.02420000 0.33420000 0.03720000 5.60450000 0.00420000
0.32430000 0.02650000 0.33690000 0.03530000 5.15590000 0.00420000
0.32010000 0.02410000 0.35260000 0.04300000 5.34820000 0.00410000
0.31080000 0.02740000 0.32050000 0.03770000 5.57630000 0.00380000
0.31290000 0.02610000 0.30840000 0.03570000 5.65520000 0.00580000
0.32310000 0.02600000 0.33120000 0.03500000 5.41510000 0.00430000
0.31390000 0.02640000 0.35690000 0.03710000 5.30120000 0.00410000
0.32350000 0.02770000 0.34430000 0.03550000 6.53990000 0.00460000
0.34360000 0.02500000 0.34060000 0.03320000 5.78930000 0.00520000
0.32710000 0.02490000 0.34110000 0.03630000 5.14070000 0.00360000
0.31070000 0.02550000 0.34430000 0.03390000 6.15220000 0.00460000
0.33110000 0.02680000 0.34920000 0.03850000 5.16350000 0.00470000
0.31180000 0.02400000 0.32880000 0.03680000 6.15590000 0.00460000
0.29400000 0.02820000 0.33240000 0.03510000 5.64760000 0.00460000
0.33190000 0.02640000 0.34600000 0.03500000 6.66710000 0.00410000
0.30270000 0.02330000 0.34700000 0.03390000 5.19320000 0.00370000
0.30220000 0.02240000 0.33370000 0.03440000 5.17990000 0.00480000
0.30420000 0.02600000 0.35650000 0.03340000 5.81530000 0.00370000
0.32030000 0.02460000 0.32860000 0.03060000 5.14390000 0.00380000
0.29780000 0.02430000 0.33270000 0.03770000 5.34890000 0.00610000
0.30910000 0.02460000 0.30870000 0.03300000 6.10790000 0.00410000
0.30750000 0.02640000 0.32260000 0.03190000 5.73950000 0.00390000
0.31170000 0.02570000 0.32380000 0.03450000 5.43610000 0.00650000
0.27450000 0.02200000 0.34540000 0.03620000 5.40860000 0.00350000
0.33360000 0.02970000 0.32250000 0.03330000 5.71640000 0.00600000
0.29240000 0.02530000 0.32640000 0.03790000 5.62130000 0.00400000
0.32300000 0.02320000 0.31180000 0.03210000 6.04950000 0.00370000
0.29450000 0.02320000 0.34230000 0.03440000 5.28520000 0.00330000
0.28000000 0.02670000 0.33150000 0.03520000 5.44390000 0.00360000
0.28920000 0.02360000 0.33550000 0.03720000 5.66040000 0.00350000
0.30140000 0.02510000 0.31270000 0.03500000 5.53240000 0.00350000
0.27750000 0.02560000 0.33050000 0.03290000 6.59240000 0.00470000
0.28040000 0.02700000 0.32750000 0.03540000 5.14250000 0.00490000
0.27650000 0.02630000 0.32980000 0.03160000 6.50320000 0.00360000
0.28150000 0.02360000 0.32480000 0.03250000 5.66840000 0.00500000
0.26320000 0.02500000 0.32460000 0.03790000 5.91670000 0.00400000
0.31370000 0.02210000 0.33310000 0.03910000 6.10860000 0.00420000
0.27690000 0.02470000 0.30930000 0.03870000 5.46570000 0.00400000
0.26930000 0.02410000 0.31770000 0.03400000 5.49140000 0.00630000
0.27470000 0.02500000 0.31970000 0.03330000 5.43020000 0.00370000
0.25190000 0.02580000 0.33610000 0.03340000 6.06490000 0.00430000
0.25580000 0.02960000 0.32780000 0.03400000 5.19170000 0.00480000
0.24320000 0.02610000 0.33340000 0.03710000 5.55760000 0.00460000
0.25160000 0.02420000 0.32290000 0.03270000 4.76670000 0.00360000
0.28090000 0.02440000 0.31980000 0.03470000 6.12150000 0.00530000
0.24930000 0.02790000 0.32160000 0.03430000 5.25090000 0.00350000
0.27160000 0.02720000 0.31830000 0.03360000 5.27660000 0.00460000
0.24300000 0.02510000 0.30950000 0.03250000 5.89810000 0.00500000
0.25330000 0.02330000 0.30990000 0.03570000 4.98420000 0.00480000
0.24920000 0.02580000 0.29730000 0.03470000 4.72420000 0.00420000
0.26580000 0.02460000 0.30720000 0.03830000 4.65040000 0.00420000
0.27090000 0.02910000 0.29950000 0.03620000 4.82450000 0.00480000
0.23600000 0.02410000 0.32600000 0.03470000 5.06930000 0.00490000
0.29830000 0.02750000 0.29620000 0.03730000 4.57990000 0.00500000
0.38610000 0.02920000 0.29160000 0.03400000 3.41500000 0.00570000
0.40070000 0.02290000 0.34450000 0.03350000 4.22590000 0.00370000
0.35900000 0.02220000 0.31640000 0.03290000 3.91450000 0.00460000
0.38480000 0.02600000 0.34440000 0.03690000 3.97670000 0.00330000
0.39330000 0.02410000 0.35440000 0.03680000 4.25170000 0.00450000
0.38020000 0.02340000 0.35740000 0.03270000 3.97550000 0.00490000
0.40020000 0.02320000 0.34960000 0.03410000 3.89620000 0.00370000
0.35690000 0.02620000 0.30920000 0.04140000 4.13070000 0.00440000
0.37560000 0.02460000 0.36210000 0.03530000 4.48780000 0.00370000
0.37200000 0.02530000 0.34240000 0.03390000 4.53120000 0.00430000
0.40890000 0.02540000 0.39580000 0.03670000 4.32310000 0.00540000
0.38480000 0.02630000 0.34800000 0.03560000 4.38320000 0.00350000
0.37560000 0.02570000 0.36330000 0.03220000 4.53240000 0.00330000
0.41010000 0.02560000 0.38640000 0.03090000 4.95080000 0.00590000
0.36950000 0.02510000 0.35330000 0.03580000 3.89620000 0.00450000
0.37740000 0.02380000 0.36740000 0.03570000 4.59030000 0.00680000
0.35460000 0.02640000 0.38490000 0.03650000 4.54180000 0.00420000
0.37350000 0.02370000 0.35770000 0.03640000 4.10280000 0.00440000
0.34590000 0.02460000 0.36240000 0.03580000 4.68020000 0.00500000
0.37060000 0.02660000 0.38700000 0.03750000 5.00670000 0.00530000
0.37270000 0.02710000 0.34700000 0.03270000 4.80940000 0.00410000
0.37040000 0.02530000 0.35270000 0.03400000 4.47630000 0.00410000
0.36580000 0.02600000 0.37760000 0.03230000 5.18560000 0.00430000
0.38310000 0.02610000 0.37040000 0.03680000 4.37800000 0.00470000
0.36620000 0.02620000 0.35720000 0.03640000 4.66730000 0.00460000
0.34630000 0.02460000 0.33850000 0.03690000 4.81890000 0.00390000
0.36480000 0.02830000 0.36440000 0.03500000 4.79640000 0.00430000
0.38250000 0.02650000 0.38820000 0.03390000 5.09060000 0.00450000
0.35210000 0.02180000 0.37350000 0.03370000 4.26160000 0.00430000
0.37980000 0.02910000 0.35640000 0.03730000 5.57080000 0.00410000
0.34090000 0.02600000 0.36320000 0.03570000 4.99680000 0.00430000
0.39350000 0.02800000 0.37970000 0.03600000 5.76470000 0.00360000
0.36400000 0.02520000 0.37290000 0.03340000 5.37910000 0.00330000
0.33270000 0.02540000 0.35800000 0.03400000 5.02540000 0.00430000
0.36230000 0.02590000 0.35020000 0.03610000 5.97160000 0.00550000
0.36390000 0.02890000 0.36610000 0.03360000 5.29450000 0.00400000
0.33370000 0.02410000 0.36510000 0.03230000 5.33580000 0.00480000
0.34070000 0.02440000 0.37580000 0.03740000 5.06830000 0.00350000
0.34990000 0.02450000 0.34820000 0.03610000 5.26230000 0.00490000
0.34230000 0.02680000 0.33460000 0.03600000 5.57080000 0.00350000
0.35290000 0.02550000 0.37360000 0.03520000 5.29230000 0.00360000
0.34830000 0.02580000 0.35800000 0.03140000 5.53220000 0.00390000
0.34520000 0.02340000 0.33740000 0.03300000 5.94910000 0.00440000
0.34060000 0.02460000 0.35650000 0.03540000 5.07030000 0.00440000
0.32880000 0.02640000 0.34410000 0.03210000 5.61890000 0.00520000
0.32110000 0.02570000 0.33070000 0.03480000 5.71110000 0.00410000
0.33430000 0.02360000 0.34830000 0.03450000 5.50490000 0.00430000
0.31250000 0.02550000 0.37790000 0.03670000 5.62520000 0.00420000
0.31210000 0.02380000 0.33630000 0.03580000 5.31940000 0.00430000
0.32660000 0.02400000 0.29130000 0.03630000 5.06890000 0.00430000
0.34550000 0.02520000 0.34880000 0.03430000 5.17790000 0.00430000
0.31880000 0.02880000 0.31390000 0.03610000 5.34560000 0.00400000
0.37110000 0.02440000 0.34810000 0.03570000 5.80300000 0.00410000
0.30220000 0.02500000 0.33320000 0.03300000 5.56310000 0.00440000
0.32850000 0.02500000 0.35420000 0.03490000 5.01580000 0.00290000
0.32400000 0.02910000 0.34810000 0.03140000 5.66430000 0.00410000
0.32090000 0.02660000 0.34160000 0.03580000 5.73000000 0.00470000
0.31980000 0.02810000 0.33990000 0.03750000 5.32740000 0.00360000
0.30500000 0.02310000 0.31750000 0.03620000 5.49580000 0.00520000
0.31660000 0.02370000 0.33170000 0.03540000 6.15230000 0.00500000
0.31480000 0.02640000 0.34320000 0.03500000 5.57410000 0.00380000
0.28580000 0.02680000 0.35630000 0.03320000 5.87270000 0.00460000
0.30420000 0.02760000 0.32660000 0.03620000 5.27740000 0.00420000
0.32140000 0.02470000 0.32070000 0.03400000 5.12600000 0.00340000
0.29050000 0.02730000 0.30270000 0.03650000 5.81980000 0.00520000
0.31160000 0.02800000 0.32660000 0.03410000 5.76900000 0.00360000
0.30580000 0.02520000 0.34300000 0.03840000 6.50020000 0.00390000
0.30170000 0.02580000 0.33440000 0.03760000 6.00890000 0.00420000
0.26750000 0.02340000 0.31730000 0.03570000 6.55070000 0.00510000
0.27940000 0.02720000 0.32140000 0.03280000 7.27860000 0.00520000
0.33260000 0.02510000 0.31380000 0.03330000 5.83170000 0.00410000
0.31860000 0.02330000 0.34030000 0.03640000 5.74480000 0.00450000
0.27460000 0.02400000 0.33260000 0.03640000 6.45720000 0.00590000
0.27510000 0.02650000 0.33110000 0.03660000 6.54090000 0.00370000
0.28350000 0.02570000 0.33850000 0.03290000 5.92690000 0.00520000
0.28960000 0.02810000 0.33370000 0.03320000 5.69370000 0.00340000
0.31670000 0.02570000 0.31040000 0.03730000 5.45610000 0.00470000
0.26780000 0.02550000 0.33090000 0.04060000 5.05860000 0.00370000
0.32630000 0.02240000 0.31790000 0.03650000 5.39190000 0.00580000
0.27220000 0.02200000 0.33320000 0.03360000 5.29740000 0.00380000
0.28340000 0.02910000 0.31170000 0.03410000 5.28220000 0.00410000
0.28410000 0.02260000 0.33120000 0.03590000 5.14980000 0.00360000
0.28390000 0.02510000 0.31180000 0.03050000 5.81290000 0.00380000
0.27600000 0.02980000 0.30720000 0.03380000 5.73590000 0.00390000
0.26600000 0.02430000 0.31400000 0.03200000 5.61620000 0.00380000
0.25420000 0.02750000 0.32400000 0.03520000 5.85340000 0.00450000
0.25860000 0.02610000 0.33720000 0.03600000 6.18250000 0.00490000
0.25620000 0.02740000 0.32520000 0.03620000 5.68460000 0.00350000
0.25510000 0.02490000 0.30320000 0.03910000 5.10060000 0.00480000
0.25990000 0.02410000 0.31340000 0.03880000 4.88390000 0.00420000
0.27580000 0.02310000 0.31870000 0.03470000 6.18910000 0.00390000
0.25890000 0.02920000 0.32700000 0.03670000 5.62930000 0.00390000
0.23610000 0.02500000 0.31180000 0.04000000 5.02960000 0.00450000
0.24340000 0.02700000 0.30690000 0.03690000 4.97310000 0.00520000
0.24280000 0.02560000 0.30050000 0.03670000 5.03580000 0.00370000
0.23430000 0.02460000 0.29180000 0.03270000 4.99930000 0.00410000
0.23290000 0.02450000 0.33020000 0.03480000 4.84390000 0.00340000
0.27560000 0.02550000 0.31020000 0.03450000 5.51180000 0.00350000
0.24440000 0.02530000 0.31120000 0.03460000 4.75460000 0.00420000
0.23250000 0.02600000 0.31830000 0.03470000 5.17340000 0.00430000
0.39580000 0.02450000 0.35730000 0.03470000 3.69330000 0.00480000
0.40010000 0.02440000 0.31980000 0.03300000 3.38250000 0.00370000
0.38320000 0.02390000 0.35030000 0.03390000 3.61950000 0.00640000
0.37490000 0.02360000 0.32540000 0.03430000 3.74320000 0.00440000
0.35100000 0.02470000 0.30190000 0.03750000 3.80050000 0.00390000
0.35830000 0.02320000 0.32690000 0.03450000 4.41450000 0.00420000
0.37610000 0.02630000 0.36110000 0.03480000 4.32710000 0.00450000
0.37520000 0.02500000 0.33000000 0.03440000 4.20460000 0.00530000
0.38590000 0.02580000 0.34360000 0.03700000 4.49290000 0.00430000
0.38470000 0.02700000 0.36530000 0.03610000 4.55190000 0.00340000
0.38470000 0.02390000 0.33480000 0.03400000 4.03890000 0.00430000
0.39520000 0.02360000 0.39230000 0.03440000 4.29590000 0.00410000
0.37600000 0.02190000 0.36080000 0.02850000 4.52350000 0.00400000
0.39260000 0.02510000 0.34700000 0.03650000 4.61440000 0.00420000
0.35790000 0.02090000 0.34530000 0.03460000 4.54700000 0.00500000
0.38160000 0.02820000 0.38130000 0.03340000 4.01290000 0.00390000
0.37160000 0.02470000 0.32980000 0.03440000 4.31450000 0.00400000
0.38950000 0.02590000 0.33580000 0.03790000 4.35690000 0.00460000
0.38620000 0.02600000 0.36670000 0.03480000 4.92100000 0.00390000
0.42000000 0.02580000 0.41160000 0.03670000 5.17680000 0.00410000
0.34540000 0.02700000 0.34060000 0.03430000 4.59340000 0.00350000
0.35810000 0.02670000 0.35860000 0.03210000 4.72490000 0.00420000
0.37460000 0.02580000 0.37160000 0.02860000 5.08260000 0.00390000
0.33410000 0.02230000 0.31170000 0.03810000 4.32430000 0.00380000
0.36050000 0.02740000 0.33480000 0.03550000 4.45930000 0.00350000
0.33980000 0.02640000 0.34820000 0.03420000 4.79970000 0.00530000
0.34500000 0.02620000 0.34290000 0.03290000 5.78450000 0.00440000
0.36420000 0.02420000 0.37400000 0.03170000 5.49090000 0.00370000
0.34490000 0.02540000 0.33820000 0.03300000 4.80160000 0.00470000
0.32190000 0.02600000 0.32320000 0.03430000 5.19640000 0.00390000
0.34200000 0.02660000 0.32830000 0.03570000 5.36530000 0.00330000
0.32040000 0.02820000 0.31610000 0.03620000 5.67190000 0.00390000
0.32520000 0.02740000 0.33810000 0.03560000 5.11810000 0.00470000
0.34350000 0.02730000 0.37870000 0.03720000 5.63780000 0.00400000
0.37290000 0.02560000 0.35090000 0.03690000 4.97390000 0.00450000
0.35010000 0.02160000 0.34950000 0.03460000 4.99070000 0.00530000
0.33710000 0.02430000 0.36300000 0.03010000 5.14360000 0.00430000
0.33570000 0.02740000 0.32110000 0.03470000 5.21450000 0.00390000
0.34680000 0.02770000 0.36350000 0.03530000 4.96580000 0.00460000
0.34120000 0.02370000 0.33360000 0.03410000 4.96810000 0.00400000
0.32780000 0.02460000 0.34000000 0.03420000 5.59860000 0.00410000
0.34490000 0.02340000 0.36100000 0.04160000 7.28370000 0.00440000
0.34310000 0.02560000 0.35380000 0.03620000 5.75540000 0.00390000
0.33320000 0.02600000 0.34830000 0.04160000 5.45020000 0.00420000
0.34090000 0.02510000 0.35600000 0.03250000 5.34010000 0.00410000
0.34540000 0.02810000 0.32250000 0.03450000 6.75860000 0.00340000
0.34900000 0.02430000 0.33880000 0.03560000 5.10030000 0.00460000
0.33980000 0.02510000 0.34960000 0.03390000 4.91570000 0.00400000
0.35400000 0.02660000 0.35030000 0.03330000 5.23470000 0.00530000
0.33260000 0.02520000 0.34440000 0.03260000 6.83160000 0.00630000
0.31600000 0.03150000 0.35530000 0.03460000 5.51830000 0.00440000
0.32190000 0.02260000 0.34310000 0.03370000 5.81530000 0.00440000
0.29910000 0.02600000 0.32710000 0.03410000 5.20920000 0.00430000
0.32690000 0.02840000 0.32080000 0.03430000 5.70850000 0.00380000
0.34150000 0.02610000 0.34810000 0.03910000 5.84710000 0.00360000
0.30920000 0.02970000 0.32780000 0.03320000 5.36280000 0.00490000
0.31910000 0.02450000 0.35250000 0.03490000 5.54930000 0.00380000
0.32290000 0.02410000 0.34060000 0.03530000 5.23610000 0.00430000
0.30760000 0.02440000 0.34230000 0.03060000 5.20140000 0.00560000
0.30310000 0.02630000 0.33440000 0.03490000 5.51820000 0.00390000
0.31110000 0.02340000 0.34490000 0.03420000 5.75570000 0.00420000
0.26960000 0.02080000 0.32530000 0.03310000 5.28100000 0.00390000
0.33170000 0.02510000 0.34780000 0.03630000 6.18610000 0.00510000
0.30490000 0.02610000 0.34750000 0.03390000 5.92080000 0.00460000
0.30660000 0.02530000 0.34230000 0.03410000 5.92510000 0.00410000
0.29760000 0.02700000 0.33300000 0.03650000 5.66530000 0.00480000
0.31340000 0.02350000 0.33340000 0.03140000 6.84430000 0.00480000
0.30930000 0.02360000 0.32910000 0.03590000 6.04670000 0.00370000
0.31310000 0.02590000 0.32240000 0.03380000 6.17770000 0.00450000
0.29430000 0.02480000 0.33300000 0.03630000 5.57110000 0.00430000
0.30210000 0.02680000 0.30730000 0.03440000 5.91790000 0.00430000
0.29700000 0.02410000 0.33540000 0.03690000 5.53610000 0.00400000
0.28950000 0.02640000 0.33050000 0.03790000 5.81180000 0.00380000
0.28360000 0.02600000 0.31070000 0.03370000 5.93550000 0.00450000
0.29210000 0.02930000 0.33260000 0.03920000 6.07190000 0.00420000
0.27100000 0.02510000 0.34410000 0.03410000 5.22470000 0.00370000
